Restaurant ID,Country Code,City,Longitude,Latitude,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
2100921,1,Guwahati,0,0,1400,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,110
2100565,1,Guwahati,91.77739722,26.15735,750,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,304
2100870,1,Guwahati,0,0,1300,Indian Rupees(Rs.),No,No,No,No,3,4.4,Green,Very Good,129
2100861,1,Guwahati,0,0,1650,Indian Rupees(Rs.),No,No,No,No,4,4.4,Green,Very Good,222
18381932,1,Guwahati,0,0,500,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,124
18397909,1,Guwahati,91.806493,26.13298761,500,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,28
2100702,1,Guwahati,91.759857,26.172119,1500,Indian Rupees(Rs.),No,No,No,No,4,4.9,Dark Green,Excellent,774
2100101,1,Guwahati,91.75816667,26.171,800,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,327
2100322,1,Guwahati,91.75316667,26.19166667,300,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,142
2100784,1,Guwahati,91.75231431,26.18600148,400,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,377
2100849,1,Guwahati,91.75386279,26.19376437,500,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,99
18480196,1,Guwahati,91.75222128,26.18571587,500,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,25
2100719,1,Guwahati,0,0,850,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,179
2100676,1,Guwahati,91.783,26.17266667,600,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,369
2100074,1,Guwahati,91.78535556,26.17221667,1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,256
18224282,1,Guwahati,91.77896976,26.16767011,700,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,233
2100776,1,Guwahati,0,0,700,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,96
90744,1,Hyderabad,78.43722526,17.41037066,1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.3,Green,Very Good,3374
18452864,1,Hyderabad,78.44965395,17.41233045,1500,Indian Rupees(Rs.),No,No,No,No,3,4.9,Dark Green,Excellent,200
97824,1,Hyderabad,78.44957784,17.42281912,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.7,Dark Green,Excellent,1932
18443506,1,Hyderabad,78.3296446,17.4110278,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,144
90847,1,Hyderabad,78.38674374,17.43380875,1800,Indian Rupees(Rs.),No,Yes,No,No,3,4.6,Dark Green,Excellent,2553
18280329,1,Hyderabad,78.3754674,17.4558938,700,Indian Rupees(Rs.),Yes,Yes,No,No,2,4,Green,Very Good,682
96626,1,Hyderabad,78.3475536,17.424114,1900,Indian Rupees(Rs.),Yes,No,No,No,3,4.3,Green,Very Good,860
94286,1,Hyderabad,78.3978647,17.4382631,1500,Indian Rupees(Rs.),No,No,No,No,3,4.9,Dark Green,Excellent,5434
96776,1,Hyderabad,78.40832144,17.43166813,600,Indian Rupees(Rs.),No,No,No,No,2,4.8,Dark Green,Excellent,1023
18418733,1,Hyderabad,78.40442251,17.42829434,1400,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,79
18418730,1,Hyderabad,78.41821343,17.43044843,1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,221
93766,1,Hyderabad,78.3926214,17.4295847,2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,4.4,Green,Very Good,2218
18356469,1,Hyderabad,78.40035025,17.43147653,1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,594
97503,1,Hyderabad,78.40749498,17.42622756,1100,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,1431
92577,1,Hyderabad,78.36885475,17.45970973,1800,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good,1859
18307251,1,Hyderabad,78.393391,17.440827,500,Indian Rupees(Rs.),No,No,No,No,2,4.7,Dark Green,Excellent,344
18313013,1,Hyderabad,78.38588309,17.45197577,1100,Indian Rupees(Rs.),No,Yes,No,No,3,3.9,Yellow,Good,616
18312984,1,Hyderabad,78.37934721,17.45085056,1400,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,571
1401756,1,Indore,75.8660587,22.6952067,1300,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,238
1400544,1,Indore,75.88199135,22.65184685,850,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,100
18254231,1,Indore,75.86669887,22.75185706,250,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,152
1402314,1,Indore,75.90336453,22.75365871,1950,Indian Rupees(Rs.),No,No,No,No,4,4.1,Green,Very Good,37
1400466,1,Indore,75.8841666,22.7270206,700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,430
1401934,1,Indore,75.884212,22.7281631,1000,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,304
1401548,1,Indore,75.8869592,22.722634,1200,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,404
1400460,1,Indore,75.8984969,22.7257475,800,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,214
1400056,1,Indore,75.8876482,22.7258351,850,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,496
1400169,1,Indore,75.90284687,22.75003967,2000,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,209
1400186,1,Indore,75.88949014,22.75123407,1500,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,334
1402335,1,Indore,75.8934001,22.7480596,650,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,26
1400555,1,Indore,75.89247074,22.74504922,700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,502
1401948,1,Indore,75.88636234,22.76159306,650,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,69
18395137,1,Indore,75.892574,22.7600723,500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,69
1400121,1,Indore,75.8943769,22.744648,1500,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good,413
1402028,1,Indore,75.8875215,22.7612256,400,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,87
1401857,1,Indore,75.8974292,22.7538385,1100,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,181
1402089,1,Indore,75.8931063,22.745536,500,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,171
1402050,1,Indore,75.8747647,22.7322253,800,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,341
101212,1,Jaipur,75.81075322,26.90518991,750,Indian Rupees(Rs.),No,Yes,No,No,2,4.7,Dark Green,Excellent,1469
101834,1,Jaipur,75.8057035,26.9141424,1650,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,676
101884,1,Jaipur,75.8031391,26.91348344,1400,Indian Rupees(Rs.),No,Yes,No,No,3,4,Green,Very Good,582
102813,1,Jaipur,75.7942573,26.9023283,750,Indian Rupees(Rs.),No,Yes,No,No,2,4.4,Green,Very Good,389
101259,1,Jaipur,75.7945919,26.9052866,1300,Indian Rupees(Rs.),No,Yes,No,No,3,4.4,Green,Very Good,843
103065,1,Jaipur,75.797282,26.9119271,1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,212
100080,1,Jaipur,75.837333,26.766536,1600,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,1478
103147,1,Jaipur,75.78301314,26.91026177,1500,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,67
101311,1,Jaipur,75.7890337,26.91137752,1000,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good,633
100305,1,Jaipur,75.7936039,26.9214108,1800,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,916
102215,1,Jaipur,75.7930067,26.9029402,2300,Indian Rupees(Rs.),No,No,No,No,4,4.5,Dark Green,Excellent,420
102216,1,Jaipur,75.7929342,26.9029076,2500,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,308
18209498,1,Jaipur,75.8023,26.84615556,2000,Indian Rupees(Rs.),No,Yes,No,No,4,4.9,Dark Green,Excellent,322
103019,1,Jaipur,75.80068856,26.8884204,650,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,198
103090,1,Jaipur,75.80208298,26.89119117,700,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,148
102531,1,Jaipur,75.80051154,26.84959558,800,Indian Rupees(Rs.),No,Yes,No,No,2,4.3,Green,Very Good,798
100306,1,Jaipur,75.80689587,26.8923125,1500,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,1121
18454586,1,Jaipur,75.75289118,26.91398711,1000,Indian Rupees(Rs.),No,No,No,No,3,2.6,Orange,Average,46
102504,1,Jaipur,75.7528205,26.9137256,1200,Indian Rupees(Rs.),No,Yes,No,No,3,3.9,Yellow,Good,310
102867,1,Jaipur,75.776649,26.9564308,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,112
2300061,1,Kanpur,80.32070833,26.48367222,550,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,148
2300483,1,Kanpur,80.31356357,26.47161686,800,Indian Rupees(Rs.),No,No,No,No,3,3.3,Orange,Average,51
2300065,1,Kanpur,80.31634444,26.46900278,400,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,97
18377936,1,Kanpur,80.31345762,26.47152862,1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,24
2300188,1,Kanpur,80.31504167,26.47910833,1500,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good,54
18407105,1,Kanpur,0,0,600,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,43
2300497,1,Kanpur,80.35400223,26.47200132,0,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,34
2300183,1,Kanpur,0,0,500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,97
2300476,1,Kanpur,80.352677,26.473698,500,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,87
2300018,1,Kanpur,80.351569,26.47775,1000,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,158
18312106,1,Kanpur,80.34279578,26.47498638,0,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,127
2300042,1,Kanpur,80.32779722,26.49210556,1500,Indian Rupees(Rs.),No,No,No,No,4,3.9,Yellow,Good,86
2300048,1,Kanpur,80.299775,26.48154722,1000,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,97
2300058,1,Kanpur,80.372929,26.463504,1500,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,155
2300162,1,Kanpur,80.32093889,26.48241944,350,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,49
2300003,1,Kanpur,80.31562778,26.48258056,850,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,106
2300176,1,Kanpur,80.31783333,26.48304167,350,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,171
2300187,1,Kanpur,80.3481,26.47413333,3000,Indian Rupees(Rs.),No,No,No,No,4,3.9,Yellow,Good,113
2300009,1,Kanpur,80.31865556,26.49095,1500,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good,160
18391601,1,Kanpur,80.35,26.47,1400,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,41
900682,1,Kochi,76.28500095,9.979362921,1000,Indian Rupees(Rs.),No,No,No,No,3,4.6,Dark Green,Excellent,289
95361,1,Kochi,76.31001944,10.02804722,350,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,281
95421,1,Kochi,76.31063056,10.02068333,600,Indian Rupees(Rs.),No,Yes,No,No,2,4.4,Green,Very Good,662
95256,1,Kochi,76.24298056,9.966783333,600,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,659
95286,1,Kochi,76.28544722,9.970716667,1000,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,394
900969,1,Kochi,76.28326792,9.982833886,1500,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,213
95333,1,Kochi,76.28112778,9.985697222,800,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,277
900547,1,Kochi,76.27699893,9.985496938,400,Indian Rupees(Rs.),No,Yes,No,No,1,4,Green,Very Good,246
901089,1,Kochi,76.34951615,10.00070594,1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.7,Yellow,Good,145
901035,1,Kochi,76.33695804,10.03557278,550,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,105
900561,1,Kochi,76.34539722,10.00688056,400,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,406
900524,1,Kochi,76.29521111,9.988483333,700,Indian Rupees(Rs.),No,Yes,No,No,2,4.4,Green,Very Good,333
900800,1,Kochi,76.29313611,9.991702778,800,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,160
95304,1,Kochi,76.30805278,10.02701389,650,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,482
900533,1,Kochi,76.30825833,10.02736389,900,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,722
901004,1,Kochi,76.30758885,10.00306395,650,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,146
900111,1,Kochi,76.29610556,9.959777778,400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,348
95331,1,Kochi,76.29678333,9.957144444,1000,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,658
900032,1,Kochi,76.29393613,9.960845813,700,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,312
900282,1,Kochi,76.31736111,9.979186111,600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,361
18217475,1,Kolkata,88.39329377,22.51468755,1400,Indian Rupees(Rs.),No,Yes,No,No,3,4.6,Dark Green,Excellent,945
18249144,1,Kolkata,88.3933102,22.51458534,1200,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good,1103
18017612,1,Kolkata,88.3644527,22.5264613,1200,Indian Rupees(Rs.),No,No,No,No,3,4.8,Dark Green,Excellent,1424
18377112,1,Kolkata,88.364878,22.538731,1000,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,326
20002,1,Kolkata,88.36862817,22.52789315,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.4,Green,Very Good,1778
18343731,1,Kolkata,88.3662166,22.5336623,1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,704
25664,1,Kolkata,88.3506798,22.5471855,1400,Indian Rupees(Rs.),Yes,No,No,No,3,4.4,Green,Very Good,1484
25587,1,Kolkata,88.34984265,22.53795995,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,4,Green,Very Good,911
24530,1,Kolkata,88.36783022,22.51508182,800,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,2584
20747,1,Kolkata,88.3223365,22.5389989,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.6,Dark Green,Excellent,1219
21220,1,Kolkata,88.400581,22.5778208,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,1064
25570,1,Kolkata,88.35412715,22.55108374,1600,Indian Rupees(Rs.),No,No,No,No,3,4.9,Dark Green,Excellent,1753
20350,1,Kolkata,88.3532734,22.5532273,1050,Indian Rupees(Rs.),No,Yes,No,No,3,3.5,Yellow,Good,4464
20870,1,Kolkata,88.35231029,22.55299638,900,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,5288
20404,1,Kolkata,88.352885,22.5526719,1000,Indian Rupees(Rs.),No,Yes,No,No,3,4.3,Green,Very Good,7574
24286,1,Kolkata,88.36550709,22.53912894,1900,Indian Rupees(Rs.),No,No,No,No,3,4.4,Green,Very Good,2224
20842,1,Kolkata,88.43345214,22.56935843,1600,Indian Rupees(Rs.),No,No,No,No,3,4.9,Dark Green,Excellent,5966
18259462,1,Kolkata,88.43318693,22.56936679,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,1040
24452,1,Kolkata,88.4004673,22.5490998,1600,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,1616
18017615,1,Kolkata,88.36250436,22.51411859,1000,Indian Rupees(Rs.),Yes,No,No,No,3,4,Green,Very Good,1126
800468,1,Lucknow,80.92743056,26.84850556,300,Indian Rupees(Rs.),No,No,No,No,1,4.9,Dark Green,Excellent,1057
801675,1,Lucknow,0,0,200,Indian Rupees(Rs.),No,No,No,No,1,4.5,Dark Green,Excellent,144
801690,1,Lucknow,81.0011849,26.8528099,800,Indian Rupees(Rs.),No,No,No,No,3,4.6,Dark Green,Excellent,567
801684,1,Lucknow,0,0,650,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,147
18296995,1,Lucknow,80.99,26.86,450,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,217
800237,1,Lucknow,80.9945959,26.8551778,1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,514
800273,1,Lucknow,81.0232496,26.8517588,1100,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,268
18375866,1,Lucknow,81.01515904,26.86744546,450,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,106
801170,1,Lucknow,80.99885715,26.85338395,1200,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,691
801636,1,Lucknow,81.00087417,26.85585347,400,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,165
18385021,1,Lucknow,81.01126765,26.85123157,1000,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,80
801640,1,Lucknow,0,0,1300,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,124
801269,1,Lucknow,81.00043965,26.8536376,1000,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,887
801693,1,Lucknow,0,0,1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,79
800483,1,Lucknow,80.93688889,26.85263889,400,Indian Rupees(Rs.),No,No,No,No,2,4.4,Green,Very Good,818
800891,1,Lucknow,80.9415,26.852,400,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,288
800326,1,Lucknow,80.94088611,26.85019167,1100,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,762
801384,1,Lucknow,80.973027,26.852692,2000,Indian Rupees(Rs.),No,No,No,No,4,4.2,Green,Very Good,149
800089,1,Lucknow,80.973185,26.853007,1600,Indian Rupees(Rs.),No,No,No,No,4,4.7,Dark Green,Excellent,1069
801247,1,Lucknow,80.945099,26.855957,1000,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,411
800576,1,Lucknow,80.947029,26.834638,700,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,587
15239,1,Ludhiana,75.84273856,30.87398772,800,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,93
18444271,1,Ludhiana,0,0,1500,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,17
15005,1,Ludhiana,75.80489259,30.88722034,1400,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,191
15221,1,Ludhiana,75.83981965,30.91405691,400,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,109
15292,1,Ludhiana,75.83284054,30.90556176,1400,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,217
15309,1,Ludhiana,75.82210299,30.89520443,800,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,153
18400368,1,Ludhiana,0,0,1300,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,41
15132,1,Ludhiana,75.83133817,30.89999169,1500,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,178
15705,1,Ludhiana,75.78697577,30.88581363,2000,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,87
15078,1,Ludhiana,75.82219854,30.89285962,700,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,86
15104,1,Ludhiana,75.8214948,30.89308145,1200,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,156
15774,1,Ludhiana,75.82181666,30.893244,1100,Indian Rupees(Rs.),No,No,No,No,3,4.4,Green,Very Good,138
15008,1,Ludhiana,75.82172044,30.89323422,800,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,261
15321,1,Ludhiana,75.82184684,30.89297787,1200,Indian Rupees(Rs.),No,No,No,No,3,4.4,Green,Very Good,325
15368,1,Ludhiana,75.80934606,30.89958432,1000,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,116
15853,1,Ludhiana,75.813112,30.895817,1400,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,80
15497,1,Ludhiana,75.8212021,30.89338354,800,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,210
15091,1,Ludhiana,75.82961485,30.89018388,800,Indian Rupees(Rs.),No,No,No,No,2,4.6,Dark Green,Excellent,196
15777,1,Ludhiana,75.82680825,30.90287228,1600,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,53
15717,1,Ludhiana,75.78825854,30.88591491,1500,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,154
3100446,1,Mangalore,0,0,600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,209
3100159,1,Mangalore,74.85362222,12.87369722,200,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,196
3100010,1,Mangalore,74.85274444,12.87367778,900,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,196
3100145,1,Mangalore,74.85158611,12.87353056,700,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,355
3100013,1,Mangalore,74.85343056,12.87343056,600,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,280
3100143,1,Mangalore,74.85209855,12.87334761,1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,104
3100033,1,Mangalore,74.84665556,12.87073611,800,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,290
3100153,1,Mangalore,74.84863333,12.87378611,700,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,275
3100142,1,Mangalore,0,0,500,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,281
3100030,1,Mangalore,74.85006667,12.87582222,1500,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good,183
18237384,1,Mangalore,74.84500254,12.87221736,500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,84
3100008,1,Mangalore,0,0,750,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,257
3100148,1,Mangalore,0,0,600,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,127
3100044,1,Mangalore,74.85946446,12.89897943,1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,260
3100441,1,Mangalore,0,0,1600,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good,193
3100302,1,Mangalore,0,0,800,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,245
3100422,1,Mangalore,0,0,1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,173
3100014,1,Mangalore,0,0,700,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,328
3100448,1,Mangalore,0,0,700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,156
3100017,1,Mangalore,74.84048333,12.87505833,500,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,175
18424018,1,Mohali,76.7187888,30.6955506,550,Indian Rupees(Rs.),No,Yes,No,No,2,4.3,Green,Very Good,99
35217,1,Mumbai,72.829976,19.12663,800,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,5145
18447068,1,Mumbai,72.86238123,19.22131488,1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,156
18458563,1,Mumbai,72.8413473,19.2238399,850,Indian Rupees(Rs.),Yes,No,No,No,2,3.4,Orange,Average,170
18075122,1,Mumbai,72.848923,19.254567,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.7,Dark Green,Excellent,2083
18233317,1,Mumbai,72.83258457,18.92758399,1500,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,1606
18237753,1,Mumbai,72.83398401,19.05583064,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.1,Green,Very Good,2040
18388642,1,Mumbai,72.82780755,19.09145752,1100,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,617
18463285,1,Mumbai,72.83265799,19.06583751,1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,146
16527711,1,Mumbai,72.82520279,18.99404899,700,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,2076
18313566,1,Mumbai,72.82764997,19.0035172,1500,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,1240
49003,1,Mumbai,72.82555282,18.99423667,1500,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good,3370
18441580,1,Mumbai,72.97228105,19.20722241,1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,317
34757,1,Mumbai,72.834715,19.178321,800,Indian Rupees(Rs.),No,Yes,No,No,2,4.5,Dark Green,Excellent,2662
18408295,1,Mumbai,72.83619149,19.18129965,500,Indian Rupees(Rs.),No,No,No,No,2,4.6,Dark Green,Excellent,413
18216876,1,Mumbai,72.83672087,19.17626869,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,885
17806994,1,Mumbai,72.90738534,19.12008268,1500,Indian Rupees(Rs.),No,No,No,No,3,4.9,Dark Green,Excellent,3244
18435740,1,Mumbai,72.90849264,19.12199866,1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,181
18318116,1,Mumbai,72.825451,19.1093,1200,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,536
18270976,1,Mumbai,72.8130738,19.1311405,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.1,Green,Very Good,1295
49486,1,Mumbai,72.846749,19.103249,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,1515
3600252,1,Mysore,76.65487778,12.31107222,290,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,139
3600265,1,Mysore,76.64362222,12.30456944,900,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,172
3600375,1,Mysore,76.64262,12.299524,800,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,264
3600015,1,Mysore,76.66580833,12.3085,300,Indian Rupees(Rs.),No,No,No,No,1,4.2,Green,Very Good,392
